D:\AI_スクリプト成果物\営業自動化プロジェクト\video-sales-automation-phase1\email_generator.py:25: FutureWarning: 

All support for the `google.generativeai` package has ended. It will no longer be receiving 
updates or bug fixes. Please switch to the `google.genai` package as soon as possible.
See README for more details:

https://github.com/google-gemini/deprecated-generative-ai-python/blob/main/README.md

  import google.generativeai as genai
2026-04-19 21:32:37.572 | INFO     | __main__:calculate_send_limits:51 - 送信配分: 1回目 10件 (70%), 2回目以降 5件 (30%)
2026-04-19 21:32:37.572 | INFO     | __main__:main:73 - === メール送信開始 (limit=15, wait=1200秒, dry_run=True) ===
2026-04-19 21:32:37.572 | INFO     | __main__:main:74 - 現在時刻: 2026-04-19 21:32:37
2026-04-19 21:32:37.572 | INFO     | __main__:main:75 - 本日の送信上限: 15 件
2026-04-19 21:32:37.572 | INFO     | __main__:main:76 - メール間隔: 1200 秒（ランダムばらつき: ±50%）
2026-04-19 21:32:37.597 | INFO     | crm_manager:_get_client:156 - Google Sheets クライアント初期化完了
2026-04-19 21:32:38.424 | INFO     | crm_manager:_get_spreadsheet:164 - スプレッドシート接続完了: SNS動画活用企業向け営業CRM管理シート
2026-04-19 21:32:39.256 | DEBUG    | crm_manager:get_all_leads:192 - 全リード取得: 1705件
2026-04-19 21:32:39.257 | INFO     | crm_manager:get_pending_leads:463 - 送信対象リード: 341件
2026-04-19 21:32:39.257 | INFO     | __main__:main:83 - 対象リード: 15 件
2026-04-19 21:32:39.257 | INFO     | __main__:main:106 - [CANDIDATE] 処理中: kintone活用ちゃんねる (sample@xx.co.jp)
2026-04-19 21:32:39.257 | INFO     | __main__:main:131 - [1/15] 1 通目を送信します: kintone活用ちゃんねる
2026-04-19 21:32:39.257 | INFO     | email_generator:generate_email:509 - メール生成開始: kintone活用ちゃんねる - 1通目
2026-04-19 21:32:46.414 | INFO     | email_generator:generate_email:550 - メール生成完了: [1通目] 件名: YouTube Insight「kintone活用ちゃんねる」のテーマが168個に分散している課題...
2026-04-19 21:32:46.415 | INFO     | __main__:main:136 - [DRY-RUN] kintone活用ちゃんねる へメール送信スキップ
2026-04-19 21:32:46.415 | DEBUG    | __main__:main:137 - 件名: YouTube Insight「kintone活用ちゃんねる」のテーマが168個に分散している課題
2026-04-19 21:32:46.415 | INFO     | __main__:main:158 - [DRY-RUN] 待機をスキップ
2026-04-19 21:32:46.415 | INFO     | __main__:main:106 - [CANDIDATE] 処理中: Web&AI活用術 WEBST8 ウェブストエイトチャンネル (info@webst8.com)
2026-04-19 21:32:46.415 | INFO     | __main__:main:131 - [2/15] 1 通目を送信します: Web&AI活用術 WEBST8 ウェブストエイトチャンネル
2026-04-19 21:32:46.415 | INFO     | email_generator:generate_email:509 - メール生成開始: Web&AI活用術 WEBST8 ウェブストエイトチャンネル - 1通目
2026-04-19 21:32:52.928 | INFO     | email_generator:generate_email:550 - メール生成完了: [1通目] 件名: YouTube Insight「Web&AI活用術 WEBST8 ウェブストエイトチャンネル」のテー...
2026-04-19 21:32:52.928 | INFO     | __main__:main:136 - [DRY-RUN] Web&AI活用術 WEBST8 ウェブストエイトチャンネル へメール送信スキップ
2026-04-19 21:32:52.929 | DEBUG    | __main__:main:137 - 件名: YouTube Insight「Web&AI活用術 WEBST8 ウェブストエイトチャンネル」のテーマが168個に分散している課題
2026-04-19 21:32:52.929 | INFO     | __main__:main:158 - [DRY-RUN] 待機をスキップ
2026-04-19 21:32:52.929 | INFO     | __main__:main:106 - [CANDIDATE] 処理中: GUGA_生成AI活用普及協会 (membership@guga.or.jp)
2026-04-19 21:32:52.929 | INFO     | __main__:main:131 - [3/15] 1 通目を送信します: GUGA_生成AI活用普及協会
2026-04-19 21:32:52.929 | INFO     | email_generator:generate_email:509 - メール生成開始: GUGA_生成AI活用普及協会 - 1通目
2026-04-19 21:32:59.630 | INFO     | email_generator:generate_email:550 - メール生成完了: [1通目] 件名: YouTube Insight「GUGA_生成AI活用普及協会」のテーマが168個に分散している課題...
2026-04-19 21:32:59.630 | INFO     | __main__:main:136 - [DRY-RUN] GUGA_生成AI活用普及協会 へメール送信スキップ
2026-04-19 21:32:59.630 | DEBUG    | __main__:main:137 - 件名: YouTube Insight「GUGA_生成AI活用普及協会」のテーマが168個に分散している課題
2026-04-19 21:32:59.630 | INFO     | __main__:main:158 - [DRY-RUN] 待機をスキップ
2026-04-19 21:32:59.630 | INFO     | __main__:main:106 - [CANDIDATE] 処理中: 空き家活用隊 (lend_house-consulting@yahoo.co.jp)
2026-04-19 21:32:59.630 | INFO     | __main__:main:131 - [4/15] 1 通目を送信します: 空き家活用隊
2026-04-19 21:32:59.630 | INFO     | email_generator:generate_email:509 - メール生成開始: 空き家活用隊 - 1通目
2026-04-19 21:33:07.177 | INFO     | email_generator:generate_email:550 - メール生成完了: [1通目] 件名: YouTube Insight「空き家活用隊」のテーマが168個に分散している課題...
2026-04-19 21:33:07.177 | INFO     | __main__:main:136 - [DRY-RUN] 空き家活用隊 へメール送信スキップ
2026-04-19 21:33:07.177 | DEBUG    | __main__:main:137 - 件名: YouTube Insight「空き家活用隊」のテーマが168個に分散している課題
2026-04-19 21:33:07.177 | INFO     | __main__:main:158 - [DRY-RUN] 待機をスキップ
